"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Feb.20, 2024"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","/ITEMS Code","A4101","","A410101","","A410102","","A4103",""
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A4101_Number of live births[person]","Annotation","A410101_Number of live births (Male)[person]","Annotation","A410102_Number of live births (Female)[person]","Annotation","A4103_Total fertility rate[-]","Annotation"
"2001100000","2001","14000","Kanagawa-ken","","81,839","","42,083","","39,756","","1.22",""
"2001100000","2001","15000","Niigata-ken","","21,301","","10,981","","10,320","","1.45",""
"2001100000","2001","16000","Toyama-ken","","9,994","","5,128","","4,866","","1.40",""
"2001100000","2001","17000","Ishikawa-ken","","11,342","","5,841","","5,501","","1.40",""
"2001100000","2001","18000","Fukui-ken","","7,958","","4,051","","3,907","","1.52",""
"2001100000","2001","19000","Yamanashi-ken","","8,126","","4,225","","3,901","","1.42",""
"2001100000","2001","20000","Nagano-ken","","20,889","","10,780","","10,109","","1.50",""
"2001100000","2001","21000","Gifu-ken","","19,603","","10,022","","9,581","","1.37",""
"2001100000","2001","22000","Shizuoka-ken","","35,193","","18,104","","17,089","","1.40",""
"2001100000","2001","23000","Aichi-ken","","73,057","","37,820","","35,237","","1.36",""
"2001100000","2001","24000","Mie-ken","","17,094","","8,803","","8,291","","1.38",""
"2001100000","2001","25000","Shiga-ken","","14,015","","7,195","","6,820","","1.46",""
"2001100000","2001","26000","Kyoto-fu","","23,364","","12,016","","11,348","","1.20",""
"2001100000","2001","27000","Osaka-fu","","86,000","","44,163","","41,837","","1.24",""
"2001100000","2001","28000","Hyogo-ken","","52,585","","27,039","","25,546","","1.29",""
"2001100000","2001","29000","Nara-ken","","12,768","","6,534","","6,234","","1.22",""
"2001100000","2001","30000","Wakayama-ken","","9,345","","4,811","","4,534","","1.41",""
"2001100000","2001","31000","Tottori-ken","","5,595","","2,871","","2,724","","1.58",""
"2001100000","2001","32000","Shimane-ken","","6,640","","3,417","","3,223","","1.60",""
"2001100000","2001","33000","Okayama-ken","","18,797","","9,757","","9,040","","1.46",""
"2001100000","2001","34000","Hiroshima-ken","","27,328","","14,067","","13,261","","1.37",""
"2001100000","2001","35000","Yamaguchi-ken","","12,989","","6,634","","6,355","","1.43",""
"2001100000","2001","36000","Tokushima-ken","","7,038","","3,637","","3,401","","1.39",""
"2001100000","2001","37000","Kagawa-ken","","9,472","","4,905","","4,567","","1.43",""
"2001100000","2001","38000","Ehime-ken","","13,006","","6,672","","6,334","","1.40",""
"2001100000","2001","39000","Kochi-ken","","6,736","","3,454","","3,282","","1.42",""
"2001100000","2001","40000","Fukuoka-ken","","46,985","","24,062","","22,923","","1.31",""
"2001100000","2001","41000","Saga-ken","","8,561","","4,329","","4,232","","1.62",""
"2001100000","2001","42000","Nagasaki-ken","","13,789","","7,101","","6,688","","1.52",""
"2001100000","2001","43000","Kumamoto-ken","","16,960","","8,694","","8,266","","1.52",""
"2001100000","2001","44000","Oita-ken","","10,891","","5,562","","5,329","","1.48",""
"2001100000","2001","45000","Miyazaki-ken","","11,007","","5,683","","5,324","","1.60",""
"2001100000","2001","46000","Kagoshima-ken","","15,943","","8,185","","7,758","","1.53",""
"2001100000","2001","47000","Okinawa-ken","","17,169","","8,764","","8,405","","1.83",""
"2000100000","2000","00000","All Japan","","1,190,547","","612,148","","578,399","","1.36",""
"2000100000","2000","01000","Hokkaido","","46,780","","23,826","","22,954","","1.23",""
"2000100000","2000","02000","Aomori-ken","","12,920","","6,594","","6,326","","1.47",""
"2000100000","2000","03000","Iwate-ken","","12,410","","6,490","","5,920","","1.56",""
"2000100000","2000","04000","Miyagi-ken","","22,154","","11,416","","10,738","","1.39",""
"2000100000","2000","05000","Akita-ken","","9,007","","4,555","","4,452","","1.45",""
"2000100000","2000","06000","Yamagata-ken","","10,919","","5,582","","5,337","","1.62",""
"2000100000","2000","07000","Fukushima-ken","","20,332","","10,576","","9,756","","1.65",""
"2000100000","2000","08000","Ibaraki-ken","","28,220","","14,493","","13,727","","1.47",""
"2000100000","2000","09000","Tochigi-ken","","18,976","","9,865","","9,111","","1.48",""
"2000100000","2000","10000","Gumma-ken","","19,445","","9,944","","9,501","","1.51",""
"2000100000","2000","11000","Saitama-ken","","66,376","","34,067","","32,309","","1.30",""
"2000100000","2000","12000","Chiba-ken","","55,318","","28,596","","26,722","","1.30",""
"2000100000","2000","13000","Tokyo-to","","100,209","","51,487","","48,722","","1.07",""
"2000100000","2000","14000","Kanagawa-ken","","82,906","","42,442","","40,464","","1.28",""
"2000100000","2000","15000","Niigata-ken","","21,886","","11,251","","10,635","","1.51",""
"2000100000","2000","16000","Toyama-ken","","10,170","","5,308","","4,862","","1.45",""
"2000100000","2000","17000","Ishikawa-ken","","11,467","","5,867","","5,600","","1.45",""
"2000100000","2000","18000","Fukui-ken","","8,036","","4,061","","3,975","","1.60",""
"2000100000","2000","19000","Yamanashi-ken","","8,374","","4,345","","4,029","","1.51",""
"2000100000","2000","20000","Nagano-ken","","21,194","","10,979","","10,215","","1.59",""
"2000100000","2000","21000","Gifu-ken","","20,276","","10,474","","9,802","","1.47",""
"2000100000","2000","22000","Shizuoka-ken","","35,794","","18,482","","17,312","","1.47",""
"2000100000","2000","23000","Aichi-ken","","74,736","","38,340","","36,396","","1.44",""
"2000100000","2000","24000","Mie-ken","","17,726","","9,093","","8,633","","1.48",""
"2000100000","2000","25000","Shiga-ken","","14,087","","7,243","","6,844","","1.53",""
"2000100000","2000","26000","Kyoto-fu","","23,997","","12,316","","11,681","","1.28",""
"2000100000","2000","27000","Osaka-fu","","88,163","","45,183","","42,980","","1.31",""
"2000100000","2000","28000","Hyogo-ken","","54,455","","27,826","","26,629","","1.38",""
"2000100000","2000","29000","Nara-ken","","13,270","","6,885","","6,385","","1.30",""
"2000100000","2000","30000","Wakayama-ken","","9,566","","4,875","","4,691","","1.45",""
"2000100000","2000","31000","Tottori-ken","","5,645","","2,905","","2,740","","1.62",""
"2000100000","2000","32000","Shimane-ken","","6,522","","3,349","","3,173","","1.65",""
"2000100000","2000","33000","Okayama-ken","","19,059","","9,792","","9,267","","1.51",""
"2000100000","2000","34000","Hiroshima-ken","","27,384","","14,147","","13,237","","1.41",""
"2000100000","2000","35000","Yamaguchi-ken","","13,121","","6,721","","6,400","","1.47",""
"2000100000","2000","36000","Tokushima-ken","","7,224","","3,683","","3,541","","1.45",""
"2000100000","2000","37000","Kagawa-ken","","9,808","","5,094","","4,714","","1.53",""
"2000100000","2000","38000","Ehime-ken","","13,207","","6,817","","6,390","","1.45",""
"2000100000","2000","39000","Kochi-ken","","6,811","","3,563","","3,248","","1.45",""
"2000100000","2000","40000","Fukuoka-ken","","47,290","","24,513","","22,777","","1.36",""
"2000100000","2000","41000","Saga-ken","","8,745","","4,578","","4,167","","1.67",""
"2000100000","2000","42000","Nagasaki-ken","","14,098","","7,173","","6,925","","1.57",""
"2000100000","2000","43000","Kumamoto-ken","","17,262","","8,926","","8,336","","1.56",""
"2000100000","2000","44000","Oita-ken","","10,910","","5,753","","5,157","","1.51",""
"2000100000","2000","45000","Miyazaki-ken","","11,037","","5,631","","5,406","","1.62",""
"2000100000","2000","46000","Kagoshima-ken","","16,272","","8,333","","7,939","","1.58",""
"2000100000","2000","47000","Okinawa-ken","","16,773","","8,606","","8,167","","1.82",""
"1999100000","1999","00000","All Japan","","1,177,669","","604,769","","572,900","","1.34",""
"1999100000","1999","01000","Hokkaido","","46,680","","23,881","","22,799","","1.20",""
"1999100000","1999","02000","Aomori-ken","","13,146","","6,762","","6,384","","1.46",""
"1999100000","1999","03000","Iwate-ken","","12,420","","6,389","","6,031","","1.52",""
"1999100000","1999","04000","Miyagi-ken","","21,886","","11,396","","10,490","","1.35",""
"1999100000","1999","05000","Akita-ken","","9,168","","4,736","","4,432","","1.45",""
"1999100000","1999","06000","Yamagata-ken","","10,815","","5,566","","5,249","","1.59",""
"1999100000","1999","07000","Fukushima-ken","","20,497","","10,561","","9,936","","1.63",""
"1999100000","1999","08000","Ibaraki-ken","","28,261","","14,520","","13,741","","1.42",""
"1999100000","1999","09000","Tochigi-ken","","18,485","","9,577","","8,908","","1.41",""
"1999100000","1999","10000","Gumma-ken","","19,111","","9,899","","9,212","","1.41",""
"1999100000","1999","11000","Saitama-ken","","65,711","","33,724","","31,987","","1.23",""
"1999100000","1999","12000","Chiba-ken","","54,005","","27,704","","26,301","","1.22",""
"1999100000","1999","13000","Tokyo-to","","97,959","","50,396","","47,563","","1.03",""
"1999100000","1999","14000","Kanagawa-ken","","81,792","","41,897","","39,895","","1.24",""
"1999100000","1999","15000","Niigata-ken","","21,812","","11,191","","10,621","","1.48",""
"1999100000","1999","16000","Toyama-ken","","10,139","","5,129","","5,010","","1.43",""
"1999100000","1999","17000","Ishikawa-ken","","11,290","","5,790","","5,500","","1.38",""
"1999100000","1999","18000","Fukui-ken","","8,053","","4,083","","3,970","","1.57",""
"1999100000","1999","19000","Yamanashi-ken","","8,318","","4,270","","4,048","","1.44",""
"1999100000","1999","20000","Nagano-ken","","20,765","","10,668","","10,097","","1.52",""
"1999100000","1999","21000","Gifu-ken","","20,151","","10,327","","9,824","","1.40",""
"1999100000","1999","22000","Shizuoka-ken","","35,395","","18,119","","17,276","","1.39",""
"1999100000","1999","23000","Aichi-ken","","73,738","","37,881","","35,857","","1.38",""
"1999100000","1999","24000","Mie-ken","","17,375","","8,918","","8,457","","1.38",""
"1999100000","1999","25000","Shiga-ken","","14,040","","7,225","","6,815","","1.49",""
"1999100000","1999","26000","Kyoto-fu","","23,831","","12,233","","11,598","","1.22",""
"1999100000","1999","27000","Osaka-fu","","88,385","","45,358","","43,027","","1.28",""
"1999100000","1999","28000","Hyogo-ken","","53,765","","27,609","","26,156","","1.35",""
"1999100000","1999","29000","Nara-ken","","13,158","","6,766","","6,392","","1.23",""
"1999100000","1999","30000","Wakayama-ken","","9,563","","4,889","","4,674","","1.40",""
"1999100000","1999","31000","Tottori-ken","","5,352","","2,822","","2,530","","1.52",""
"1999100000","1999","32000","Shimane-ken","","6,394","","3,276","","3,118","","1.61",""
"1999100000","1999","33000","Okayama-ken","","18,771","","9,628","","9,143","","1.45",""
"1999100000","1999","34000","Hiroshima-ken","","27,119","","14,046","","13,073","","1.37",""
"1999100000","1999","35000","Yamaguchi-ken","","13,138","","6,721","","6,417","","1.42",""
"1999100000","1999","36000","Tokushima-ken","","7,135","","3,671","","3,464","","1.39",""
"1999100000","1999","37000","Kagawa-ken","","9,651","","4,865","","4,786","","1.45",""
"1999100000","1999","38000","Ehime-ken","","13,046","","6,562","","6,484","","1.40",""
"1999100000","1999","39000","Kochi-ken","","6,649","","3,403","","3,246","","1.43",""
"1999100000","1999","40000","Fukuoka-ken","","46,682","","23,943","","22,739","","1.31",""
"1999100000","1999","41000","Saga-ken","","8,551","","4,422","","4,129","","1.59",""
"1999100000","1999","42000","Nagasaki-ken","","14,121","","7,316","","6,805","","1.52",""
"1999100000","1999","43000","Kumamoto-ken","","17,109","","8,745","","8,364","","1.52",""
"1999100000","1999","44000","Oita-ken","","10,714","","5,437","","5,277","","1.46",""
"1999100000","1999","45000","Miyazaki-ken","","10,938","","5,683","","5,255","","1.56",""
"1999100000","1999","46000","Kagoshima-ken","","15,663","","7,963","","7,700","","1.50",""
"1999100000","1999","47000","Okinawa-ken","","16,680","","8,673","","8,007","","1.79",""
"1998100000","1998","00000","All Japan","","1,203,147","","617,414","","585,733","","1.38",""
"1998100000","1998","01000","Hokkaido","","49,065","","25,050","","24,015","","1.26",""
"1998100000","1998","02000","Aomori-ken","","13,594","","6,856","","6,738","","1.50",""
"1998100000","1998","03000","Iwate-ken","","12,778","","6,567","","6,211","","1.57",""
"1998100000","1998","04000","Miyagi-ken","","22,312","","11,555","","10,757","","1.39",""
"1998100000","1998","05000","Akita-ken","","9,367","","4,800","","4,567","","1.48",""
"1998100000","1998","06000","Yamagata-ken","","11,030","","5,654","","5,376","","1.61",""
"1998100000","1998","07000","Fukushima-ken","","20,743","","10,629","","10,114","","1.65",""
"1998100000","1998","08000","Ibaraki-ken","","28,602","","14,720","","13,882","","1.44",""
"1998100000","1998","09000","Tochigi-ken","","18,836","","9,700","","9,136","","1.44",""
"1998100000","1998","10000","Gumma-ken","","19,422","","9,847","","9,575","","1.45",""
"1998100000","1998","11000","Saitama-ken","","67,144","","34,283","","32,861","","1.28",""
"1998100000","1998","12000","Chiba-ken","","54,961","","28,129","","26,832","","1.26",""
"1998100000","1998","13000","Tokyo-to","","98,960","","50,948","","48,012","","1.05",""
"1998100000","1998","14000","Kanagawa-ken","","83,104","","42,826","","40,278","","1.28",""
"1998100000","1998","15000","Niigata-ken","","22,661","","11,587","","11,074","","1.54",""
"1998100000","1998","16000","Toyama-ken","","10,117","","5,182","","4,935","","1.44",""
"1998100000","1998","17000","Ishikawa-ken","","11,642","","6,051","","5,591","","1.45",""
"1998100000","1998","18000","Fukui-ken","","8,269","","4,234","","4,035","","1.60",""
"1998100000","1998","19000","Yamanashi-ken","","8,578","","4,553","","4,025","","1.48",""
"1998100000","1998","20000","Nagano-ken","","21,436","","11,131","","10,305","","1.57",""
"1998100000","1998","21000","Gifu-ken","","20,447","","10,442","","10,005","","1.43",""
"1998100000","1998","22000","Shizuoka-ken","","35,921","","18,565","","17,356","","1.42",""
"1998100000","1998","23000","Aichi-ken","","75,206","","38,497","","36,709","","1.42",""
"1998100000","1998","24000","Mie-ken","","17,829","","9,096","","8,733","","1.43",""
"1998100000","1998","25000","Shiga-ken","","14,032","","7,191","","6,841","","1.51",""
"1998100000","1998","26000","Kyoto-fu","","24,312","","12,330","","11,982","","1.26",""
"1998100000","1998","27000","Osaka-fu","","90,324","","46,267","","44,057","","1.31",""
"1998100000","1998","28000","Hyogo-ken","","54,421","","27,979","","26,442","","1.38",""
"1998100000","1998","29000","Nara-ken","","13,779","","7,102","","6,677","","1.30",""
"1998100000","1998","30000","Wakayama-ken","","9,886","","5,052","","4,834","","1.44",""
"1998100000","1998","31000","Tottori-ken","","5,624","","2,915","","2,709","","1.62",""
"1998100000","1998","32000","Shimane-ken","","6,491","","3,242","","3,249","","1.67",""
"1998100000","1998","33000","Okayama-ken","","19,204","","9,857","","9,347","","1.49",""
"1998100000","1998","34000","Hiroshima-ken","","27,914","","14,492","","13,422","","1.42",""
"1998100000","1998","35000","Yamaguchi-ken","","13,275","","6,822","","6,453","","1.46",""
"1998100000","1998","36000","Tokushima-ken","","7,255","","3,679","","3,576","","1.42",""
"1998100000","1998","37000","Kagawa-ken","","9,664","","5,015","","4,649","","1.47",""
"1998100000","1998","38000","Ehime-ken","","13,606","","6,991","","6,615","","1.46",""
"1998100000","1998","39000","Kochi-ken","","6,761","","3,416","","3,345","","1.44",""
"1998100000","1998","40000","Fukuoka-ken","","47,811","","24,483","","23,328","","1.37",""
"1998100000","1998","41000","Saga-ken","","8,741","","4,468","","4,273","","1.62",""
"1998100000","1998","42000","Nagasaki-ken","","14,672","","7,621","","7,051","","1.58",""
"1998100000","1998","43000","Kumamoto-ken","","17,443","","9,066","","8,377","","1.55",""
"1998100000","1998","44000","Oita-ken","","11,129","","5,695","","5,434","","1.52",""
"1998100000","1998","45000","Miyazaki-ken","","11,335","","5,848","","5,487","","1.62",""
"1998100000","1998","46000","Kagoshima-ken","","16,227","","8,173","","8,054","","1.56",""
"1998100000","1998","47000","Okinawa-ken","","16,928","","8,660","","8,268","","1.83",""
"1997100000","1997","00000","All Japan","","1,191,665","","610,905","","580,760","","1.39",""
"1997100000","1997","01000","Hokkaido","","48,912","","25,006","","23,906","","1.27",""
"1997100000","1997","02000","Aomori-ken","","13,606","","6,927","","6,679","","1.50",""
"1997100000","1997","03000","Iwate-ken","","12,423","","6,439","","5,984","","1.53",""
"1997100000","1997","04000","Miyagi-ken","","21,978","","11,375","","10,603","","1.38",""
"1997100000","1997","05000","Akita-ken","","9,656","","4,908","","4,748","","1.52",""
"1997100000","1997","06000","Yamagata-ken","","11,215","","5,780","","5,435","","1.63",""
"1997100000","1997","07000","Fukushima-ken","","20,646","","10,488","","10,158","","1.65",""
"1997100000","1997","08000","Ibaraki-ken","","28,331","","14,506","","13,825","","1.45",""
"1997100000","1997","09000","Tochigi-ken","","18,642","","9,500","","9,142","","1.44",""
"1997100000","1997","10000","Gumma-ken","","19,481","","10,032","","9,449","","1.48",""
"1997100000","1997","11000","Saitama-ken","","67,585","","34,547","","33,038","","1.31",""
"1997100000","1997","12000","Chiba-ken","","54,574","","28,003","","26,571","","1.28",""
"1997100000","1997","13000","Tokyo-to","","97,906","","50,282","","47,624","","1.05",""
"1997100000","1997","14000","Kanagawa-ken","","81,699","","42,029","","39,670","","1.28",""
"1997100000","1997","15000","Niigata-ken","","22,484","","11,392","","11,092","","1.54",""
"1997100000","1997","16000","Toyama-ken","","10,139","","5,286","","4,853","","1.44",""
"1997100000","1997","17000","Ishikawa-ken","","11,318","","5,749","","5,569","","1.42",""
"1997100000","1997","18000","Fukui-ken","","8,132","","4,157","","3,975","","1.59",""
"1997100000","1997","19000","Yamanashi-ken","","8,754","","4,579","","4,175","","1.52",""
"1997100000","1997","20000","Nagano-ken","","21,133","","10,875","","10,258","","1.56",""
"1997100000","1997","21000","Gifu-ken","","19,930","","10,245","","9,685","","1.41",""
"1997100000","1997","22000","Shizuoka-ken","","35,606","","18,182","","17,424","","1.42",""
"1997100000","1997","23000","Aichi-ken","","72,992","","37,533","","35,459","","1.39",""
"1997100000","1997","24000","Mie-ken","","17,660","","9,015","","8,645","","1.43",""
"1997100000","1997","25000","Shiga-ken","","13,708","","7,125","","6,583","","1.51",""
"1997100000","1997","26000","Kyoto-fu","","23,595","","12,100","","11,495","","1.26",""
"1997100000","1997","27000","Osaka-fu","","89,043","","45,814","","43,229","","1.30",""
"1997100000","1997","28000","Hyogo-ken","","53,356","","27,285","","26,071","","1.37",""
"1997100000","1997","29000","Nara-ken","","13,444","","6,944","","6,500","","1.30",""
"1997100000","1997","30000","Wakayama-ken","","9,789","","4,995","","4,794","","1.42",""
"1997100000","1997","31000","Tottori-ken","","5,603","","2,874","","2,729","","1.64",""
"1997100000","1997","32000","Shimane-ken","","6,518","","3,360","","3,158","","1.67",""
"1997100000","1997","33000","Okayama-ken","","19,154","","9,744","","9,410","","1.51",""
"1997100000","1997","34000","Hiroshima-ken","","27,942","","14,140","","13,802","","1.43",""
"1997100000","1997","35000","Yamaguchi-ken","","13,226","","6,795","","6,431","","1.45",""
"1997100000","1997","36000","Tokushima-ken","","7,176","","3,633","","3,543","","1.43",""
"1997100000","1997","37000","Kagawa-ken","","9,511","","4,855","","4,656","","1.48",""
"1997100000","1997","38000","Ehime-ken","","13,710","","6,959","","6,751","","1.48",""
"1997100000","1997","39000","Kochi-ken","","6,807","","3,461","","3,346","","1.46",""
"1997100000","1997","40000","Fukuoka-ken","","47,539","","24,381","","23,158","","1.38",""
"1997100000","1997","41000","Saga-ken","","8,909","","4,496","","4,413","","1.65",""
"1997100000","1997","42000","Nagasaki-ken","","14,431","","7,472","","6,959","","1.56",""
"1997100000","1997","43000","Kumamoto-ken","","17,451","","8,989","","8,462","","1.56",""
"1997100000","1997","44000","Oita-ken","","11,103","","5,667","","5,436","","1.53",""
"1997100000","1997","45000","Miyazaki-ken","","11,501","","5,906","","5,595","","1.66",""
"1997100000","1997","46000","Kagoshima-ken","","16,427","","8,339","","8,088","","1.59",""
"1997100000","1997","47000","Okinawa-ken","","16,614","","8,571","","8,043","","1.81",""
"1996100000","1996","00000","All Japan","","1,206,555","","619,793","","586,762","","1.43",""
"1996100000","1996","01000","Hokkaido","","49,784","","25,566","","24,218","","1.30",""
"1996100000","1996","02000","Aomori-ken","","13,955","","7,295","","6,660","","1.54",""
"1996100000","1996","03000","Iwate-ken","","12,845","","6,641","","6,204","","1.58",""
"1996100000","1996","04000","Miyagi-ken","","22,155","","11,323","","10,832","","1.42",""
"1996100000","1996","05000","Akita-ken","","9,744","","5,018","","4,726","","1.52",""
"1996100000","1996","06000","Yamagata-ken","","11,643","","5,966","","5,677","","1.69",""
"1996100000","1996","07000","Fukushima-ken","","21,425","","10,882","","10,543","","1.71",""
"1996100000","1996","08000","Ibaraki-ken","","28,785","","14,878","","13,907","","1.49",""
"1996100000","1996","09000","Tochigi-ken","","19,112","","9,800","","9,312","","1.50",""
"1996100000","1996","10000","Gumma-ken","","19,761","","10,079","","9,682","","1.52",""
"1996100000","1996","11000","Saitama-ken","","68,695","","35,305","","33,390","","1.37",""
"1996100000","1996","12000","Chiba-ken","","55,415","","28,382","","27,033","","1.33",""
"1996100000","1996","13000","Tokyo-to","","97,954","","50,423","","47,531","","1.07",""
"1996100000","1996","14000","Kanagawa-ken","","82,092","","42,232","","39,860","","1.31",""
"1996100000","1996","15000","Niigata-ken","","22,873","","11,770","","11,103","","1.58",""
"1996100000","1996","16000","Toyama-ken","","10,272","","5,177","","5,095","","1.49",""
"1996100000","1996","17000","Ishikawa-ken","","11,484","","5,802","","5,682","","1.46",""
"1996100000","1996","18000","Fukui-ken","","8,330","","4,315","","4,015","","1.65",""
"1996100000","1996","19000","Yamanashi-ken","","8,949","","4,528","","4,421","","1.57",""
"1996100000","1996","20000","Nagano-ken","","21,286","","11,005","","10,281","","1.58",""
"1996100000","1996","21000","Gifu-ken","","20,546","","10,509","","10,037","","1.47",""
"1996100000","1996","22000","Shizuoka-ken","","36,081","","18,538","","17,543","","1.46",""
"1996100000","1996","23000","Aichi-ken","","73,377","","37,529","","35,848","","1.43",""
"1996100000","1996","24000","Mie-ken","","17,780","","9,222","","8,558","","1.46",""
"1996100000","1996","25000","Shiga-ken","","13,897","","7,114","","6,783","","1.57",""
"1996100000","1996","26000","Kyoto-fu","","24,023","","12,359","","11,664","","1.30",""
"1996100000","1996","27000","Osaka-fu","","89,291","","46,127","","43,164","","1.32",""
"1996100000","1996","28000","Hyogo-ken","","53,131","","27,214","","25,917","","1.39",""
"1996100000","1996","29000","Nara-ken","","13,663","","6,990","","6,673","","1.34",""
"1996100000","1996","30000","Wakayama-ken","","10,131","","5,200","","4,931","","1.49",""
"1996100000","1996","31000","Tottori-ken","","5,582","","2,857","","2,725","","1.62",""
"1996100000","1996","32000","Shimane-ken","","6,828","","3,544","","3,284","","1.73",""
"1996100000","1996","33000","Okayama-ken","","19,143","","9,791","","9,352","","1.53",""
"1996100000","1996","34000","Hiroshima-ken","","28,081","","14,362","","13,719","","1.46",""
"1996100000","1996","35000","Yamaguchi-ken","","13,351","","6,885","","6,466","","1.49",""
"1996100000","1996","36000","Tokushima-ken","","7,390","","3,767","","3,623","","1.48",""
"1996100000","1996","37000","Kagawa-ken","","9,311","","4,783","","4,528","","1.47",""
"1996100000","1996","38000","Ehime-ken","","13,739","","7,040","","6,699","","1.50",""
"1996100000","1996","39000","Kochi-ken","","7,185","","3,764","","3,421","","1.56",""
"1996100000","1996","40000","Fukuoka-ken","","47,948","","24,559","","23,389","","1.41",""
"1996100000","1996","41000","Saga-ken","","8,941","","4,610","","4,331","","1.67",""
"1996100000","1996","42000","Nagasaki-ken","","15,182","","7,720","","7,462","","1.64",""
"1996100000","1996","43000","Kumamoto-ken","","18,035","","9,342","","8,693","","1.61",""
"1996100000","1996","44000","Oita-ken","","11,344","","5,849","","5,495","","1.57",""
"1996100000","1996","45000","Miyazaki-ken","","11,792","","6,097","","5,695","","1.71",""
"1996100000","1996","46000","Kagoshima-ken","","16,858","","8,616","","8,242","","1.63",""
"1996100000","1996","47000","Okinawa-ken","","17,064","","8,855","","8,209","","1.86",""
"1995100000","1995","00000","All Japan","","1,187,064","","608,547","","578,517","","1.42",""
"1995100000","1995","01000","Hokkaido","","49,950","","25,396","","24,554","","1.31",""
"1995100000","1995","02000","Aomori-ken","","13,972","","7,008","","6,964","","1.56",""
"1995100000","1995","03000","Iwate-ken","","13,021","","6,621","","6,400","","1.62",""
"1995100000","1995","04000","Miyagi-ken","","22,267","","11,377","","10,890","","1.46",""
"1995100000","1995","05000","Akita-ken","","9,995","","5,129","","4,866","","1.56",""
"1995100000","1995","06000","Yamagata-ken","","11,507","","5,815","","5,692","","1.69",""
"1995100000","1995","07000","Fukushima-ken","","21,306","","10,934","","10,372","","1.72",""
"1995100000","1995","08000","Ibaraki-ken","","28,234","","14,567","","13,667","","1.53",""
"1995100000","1995","09000","Tochigi-ken","","18,662","","9,605","","9,057","","1.52",""
"1995100000","1995","10000","Gumma-ken","","19,431","","9,947","","9,484","","1.56",""
"1995100000","1995","11000","Saitama-ken","","67,750","","34,821","","32,929","","1.41",""
"1995100000","1995","12000","Chiba-ken","","54,388","","27,860","","26,528","","1.36",""
"1995100000","1995","13000","Tokyo-to","","96,823","","49,648","","47,175","","1.11",""
"1995100000","1995","14000","Kanagawa-ken","","80,692","","41,506","","39,186","","1.34",""
"1995100000","1995","15000","Niigata-ken","","22,694","","11,550","","11,144","","1.59",""
"1995100000","1995","16000","Toyama-ken","","10,049","","5,151","","4,898","","1.49",""
"1995100000","1995","17000","Ishikawa-ken","","11,093","","5,670","","5,423","","1.46",""
"1995100000","1995","18000","Fukui-ken","","8,244","","4,311","","3,933","","1.67",""
"1995100000","1995","19000","Yamanashi-ken","","8,833","","4,569","","4,264","","1.60",""
"1995100000","1995","20000","Nagano-ken","","21,187","","10,829","","10,358","","1.64",""
"1995100000","1995","21000","Gifu-ken","","20,187","","10,281","","9,906","","1.49",""
"1995100000","1995","22000","Shizuoka-ken","","35,345","","18,110","","17,235","","1.48",""
"1995100000","1995","23000","Aichi-ken","","71,899","","36,820","","35,079","","1.47",""
"1995100000","1995","24000","Mie-ken","","17,500","","8,979","","8,521","","1.50",""
"1995100000","1995","25000","Shiga-ken","","13,320","","6,797","","6,523","","1.58",""
"1995100000","1995","26000","Kyoto-fu","","23,219","","12,065","","11,154","","1.33",""
"1995100000","1995","27000","Osaka-fu","","86,076","","44,135","","41,941","","1.33",""
"1995100000","1995","28000","Hyogo-ken","","51,947","","26,772","","25,175","","1.41",""
"1995100000","1995","29000","Nara-ken","","13,337","","6,831","","6,506","","1.36",""
"1995100000","1995","30000","Wakayama-ken","","9,879","","5,020","","4,859","","1.48",""
"1995100000","1995","31000","Tottori-ken","","5,723","","2,950","","2,773","","1.69",""
"1995100000","1995","32000","Shimane-ken","","6,764","","3,455","","3,309","","1.73",""
"1995100000","1995","33000","Okayama-ken","","18,622","","9,588","","9,034","","1.55",""
"1995100000","1995","34000","Hiroshima-ken","","27,609","","14,041","","13,568","","1.48",""
"1995100000","1995","35000","Yamaguchi-ken","","13,240","","6,802","","6,438","","1.50",""
"1995100000","1995","36000","Tokushima-ken","","7,472","","3,825","","3,647","","1.52",""
"1995100000","1995","37000","Kagawa-ken","","9,301","","4,663","","4,638","","1.51",""
"1995100000","1995","38000","Ehime-ken","","13,849","","7,209","","6,640","","1.53",""
"1995100000","1995","39000","Kochi-ken","","6,939","","3,668","","3,271","","1.51",""
"1995100000","1995","40000","Fukuoka-ken","","46,849","","24,050","","22,799","","1.42",""
"1995100000","1995","41000","Saga-ken","","8,729","","4,473","","4,256","","1.64",""
"1995100000","1995","42000","Nagasaki-ken","","14,780","","7,499","","7,281","","1.60",""
"1995100000","1995","43000","Kumamoto-ken","","17,895","","9,185","","8,710","","1.61",""
"1995100000","1995","44000","Oita-ken","","11,125","","5,735","","5,390","","1.55",""
"1995100000","1995","45000","Miyazaki-ken","","11,693","","5,955","","5,738","","1.70",""
"1995100000","1995","46000","Kagoshima-ken","","16,649","","8,583","","8,066","","1.62",""
"1995100000","1995","47000","Okinawa-ken","","16,751","","8,605","","8,146","","1.87",""
"1994100000","1994","00000","All Japan","","1,238,328","","635,915","","602,413","","1.50",""
